"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestFruit","","","Feature 1 Test 1 for fruit peach","This test will validate that the first charater of the test fruit matches a random fruit"
"failed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","1","test_set_one","test_sample","TestVegetables","","","Feature 1 Test 1 for fruit carrots","This test will validate that the first charater of the test vegtable matches a random vegtable"
"failed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestFruit","","","Feature 1 Test 1 for fruit apple","This test will validate that the first charater of the test fruit matches a random fruit"
"failed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","1","test_set_one","test_sample","TestFruit","","","Feature 1 Test 1 for fruit orange","This test will validate that the first charater of the test fruit matches a random fruit"
"passed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestFruit","","","Feature 1 Test 1 for fruit pear","This test will validate that the first charater of the test fruit matches a random fruit"
"failed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestVegetables","","","Feature 1 Test 1 for fruit beans","This test will validate that the first charater of the test vegtable matches a random vegtable"
"passed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestVegetables","","","Feature 1 Test 1 for fruit corn","This test will validate that the first charater of the test vegtable matches a random vegtable"
"failed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestVegetables","","","Feature 1 Test 1 for fruit peas","This test will validate that the first charater of the test vegtable matches a random vegtable"
"passed","Wed Oct 02 21:05:21 GMT 2024","Wed Oct 02 21:05:21 GMT 2024","0","test_set_one","test_sample","TestVegetables","","","Feature 1 Test 1 for fruit cauliflower","This test will validate that the first charater of the test vegtable matches a random vegtable"
